DATE,NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
20020812,15945,RU0009024277,S,113130000,8664,2,481,30,29847038,481.01
20020812,15946,RU0009024277,B,113131000,8665,1,481.09,2,,
20020812,15949,RU0009024277,S,113133000,8612,0,482.91,200,,
20020812,15979,RU0009024277,S,113145000,8681,1,482.8,200,,
20020812,15987,RU0009024277,S,113146000,8682,1,482.87,10,,
20020812,16011,RU0009024277,S,113149000,8663,0,482.88,10,,
20020812,16022,RU0009024277,S,113150000,8508,0,482.98,10,,
20020812,16042,RU0009024277,S,113154000,8698,1,482.75,10,,
20020812,16050,RU0009024277,S,113156000,8701,1,482.79,100,,
20020812,16059,RU0009024277,S,113159000,8705,1,482,1000,,
20020812,16078,RU0009024277,S,113203000,8682,0,482.87,10,,
20020812,16101,RU0009024277,B,113209000,8665,0,481.09,2,,
20020812,16107,RU0009024277,S,113211000,8723,1,482.79,10,,
20020812,16117,RU0009024277,S,113215000,8698,0,482.75,10,,
20020812,16131,RU0009024277,S,113219000,8738,1,481.99,10,,
20020812,16140,RU0009024277,S,113221000,8744,1,481.99,20,,
20020812,16141,RU0009024277,S,113221000,8745,1,483.88,4,,
20020812,16153,RU0009024277,S,113225000,8750,1,481.98,20,,
20020812,16171,RU0009024277,B,113230000,8536,0,480.61,800,,
20020812,16177,RU0009024277,S,113234000,8681,0,482.8,200,,
20020812,16178,RU0009024277,S,113235000,8705,0,482,1000,,
20020812,16198,RU0009024277,S,113243000,8778,1,511.5,50,,
20020812,16203,RU0009024277,S,113245000,8738,0,481.99,10,,
20020812,16211,RU0009024277,S,113250000,8787,1,482.78,10,,
20020812,16278,RU0009024277,S,113317000,8818,1,482.7,200,,
20020812,16284,RU0009024277,S,113318000,8750,0,481.98,20,,
20020812,16288,RU0009024277,S,113319000,8744,0,481.99,20,,
20020812,16297,RU0009024277,S,113325000,8827,1,482.4,20,,
20020812,16298,RU0009024277,S,113327000,8646,0,482.89,300,,
20020812,16304,RU0009024277,S,113329000,8830,1,482.5,20,,
20020812,16315,RU0009024277,S,113334000,8836,1,482.6,20,,
20020812,16326,RU0009024277,B,113340000,8843,1,471.01,1,,
20020812,16469,RU0009024277,B,113423000,8904,1,481.01,200,,
20020812,16540,RU0009024277,S,113433000,8723,0,482.79,10,,
20020812,16561,RU0009024277,S,113440000,8827,0,482.4,20,,
20020812,16565,RU0009024277,S,113442000,8830,0,482.5,20,,
20020812,16579,RU0009024277,S,113446000,8836,0,482.6,20,,
20020812,16584,RU0009024277,S,113448000,8946,1,482.69,10,,
20020812,16586,RU0009024277,S,113449000,8948,1,482.69,20,,
20020812,16597,RU0009024277,S,113452000,8787,0,482.78,10,,
20020812,16620,RU0009024277,S,113457000,8963,1,482.65,10,,
20020812,16623,RU0009024277,B,113459000,8965,1,481.02,2,,
20020812,16726,RU0009024277,B,113518000,9003,1,481.03,10,,
20020812,16732,RU0009024277,B,113519000,9008,1,482.01,100,,
20020812,16754,RU0009024277,B,113524000,8904,0,481.01,200,,
20020812,16801,RU0009024277,B,113531000,9029,1,482.02,100,,
20020812,16865,RU0009024277,B,113538000,9053,1,482.03,10,,
20020812,16883,RU0009024277,B,113542000,9063,1,482.04,10,,
20020812,16887,RU0009024277,B,113543000,9008,0,482.01,100,,
20020812,16904,RU0009024277,B,113548000,9073,1,482.05,10,,
20020812,16930,RU0009024277,B,113553000,9087,1,482.06,10,,
20020812,16937,RU0009024277,B,113557000,9092,1,482.7,100,,
20020812,16939,RU0009024277,B,113557000,9094,1,482.06,10,,
20020812,16942,RU0009024277,B,113557000,9092,2,482.7,10,29847224,482.65
20020812,16943,RU0009024277,S,113557000,8963,2,482.65,10,29847224,482.65
20020812,16944,RU0009024277,B,113557000,9092,2,482.7,10,29847225,482.69
20020812,16945,RU0009024277,S,113557000,8946,2,482.69,10,29847225,482.69
20020812,16946,RU0009024277,B,113557000,9092,2,482.7,20,29847226,482.69
20020812,16947,RU0009024277,S,113557000,8948,2,482.69,20,29847226,482.69
20020812,16948,RU0009024277,B,113557000,9092,2,482.7,60,29847227,482.7
20020812,16949,RU0009024277,S,113557000,8818,2,482.7,60,29847227,482.7
20020812,16976,RU0009024277,B,113603000,9104,1,482.07,20,,
20020812,16993,RU0009024277,S,113608000,8701,0,482.79,100,,
20020812,16999,RU0009024277,B,113610000,9116,1,482.07,10,,
20020812,17006,RU0009024277,S,113613000,9123,1,482.79,20,,
20020812,17018,RU0009024277,B,113619000,9131,1,482.08,10,,
20020812,17028,RU0009024277,B,113624000,8549,0,481,234,,
20020812,17029,RU0009024277,S,113624000,9137,1,482.69,10,,
20020812,17048,RU0009024277,B,113630000,9145,1,481,34,,
20020812,17054,RU0009024277,B,113632000,9149,1,482.09,30,,
20020812,17129,RU0009024277,S,113658000,9193,1,487,2000,,
20020812,17140,RU0009024277,B,113703000,9202,1,481.11,10,,
20020812,17160,RU0009024277,S,113708000,9209,1,483,3000,,
20020812,17170,RU0009024277,S,113715000,839,0,495,200,,
20020812,17172,RU0009024277,S,113715000,9218,1,480,2013,,
20020812,17175,RU0009024277,B,113715000,9149,2,482.09,30,29847253,482.09
20020812,17176,RU0009024277,S,113715000,9218,2,480,30,29847253,482.09
20020812,17177,RU0009024277,B,113715000,9131,2,482.08,10,29847254,482.08
20020812,17178,RU0009024277,S,113715000,9218,2,480,10,29847254,482.08
20020812,17179,RU0009024277,B,113715000,9104,2,482.07,20,29847255,482.07
20020812,17180,RU0009024277,S,113715000,9218,2,480,20,29847255,482.07
20020812,17181,RU0009024277,B,113715000,9116,2,482.07,10,29847256,482.07
20020812,17182,RU0009024277,S,113715000,9218,2,480,10,29847256,482.07
20020812,17183,RU0009024277,B,113715000,9087,2,482.06,10,29847257,482.06
20020812,17184,RU0009024277,S,113715000,9218,2,480,10,29847257,482.06
20020812,17185,RU0009024277,B,113715000,9094,2,482.06,10,29847258,482.06
20020812,17186,RU0009024277,S,113715000,9218,2,480,10,29847258,482.06
20020812,17187,RU0009024277,B,113715000,9073,2,482.05,10,29847259,482.05
20020812,17188,RU0009024277,S,113715000,9218,2,480,10,29847259,482.05
20020812,17189,RU0009024277,B,113715000,9063,2,482.04,10,29847260,482.04
20020812,17190,RU0009024277,S,113715000,9218,2,480,10,29847260,482.04
20020812,17191,RU0009024277,B,113715000,9053,2,482.03,10,29847261,482.03
20020812,17192,RU0009024277,S,113715000,9218,2,480,10,29847261,482.03
20020812,17193,RU0009024277,B,113715000,9029,2,482.02,100,29847262,482.02
20020812,17194,RU0009024277,S,113715000,9218,2,480,100,29847262,482.02
20020812,17195,RU0009024277,B,113715000,9202,2,481.11,10,29847263,481.11
20020812,17196,RU0009024277,S,113715000,9218,2,480,10,29847263,481.11
20020812,17197,RU0009024277,B,113715000,9003,2,481.03,10,29847264,481.03
20020812,17198,RU0009024277,S,113715000,9218,2,480,10,29847264,481.03
20020812,17199,RU0009024277,B,113715000,8965,2,481.02,2,29847265,481.02
20020812,17200,RU0009024277,S,113715000,9218,2,480,2,29847265,481.02
20020812,17201,RU0009024277,B,113715000,8453,2,481.01,20,29847266,481.01
20020812,17202,RU0009024277,S,113715000,9218,2,480,20,29847266,481.01
20020812,17203,RU0009024277,B,113715000,8375,2,481,10,29847267,481
20020812,17204,RU0009024277,S,113715000,9218,2,480,10,29847267,481
20020812,17205,RU0009024277,B,113715000,9145,2,481,34,29847268,481
20020812,17206,RU0009024277,S,113715000,9218,2,480,34,29847268,481
20020812,17207,RU0009024277,B,113715000,8338,2,480.57,10,29847269,480.57
20020812,17208,RU0009024277,S,113715000,9218,2,480,10,29847269,480.57
20020812,17209,RU0009024277,B,113715000,8283,2,480.56,100,29847270,480.56
20020812,17210,RU0009024277,S,113715000,9218,2,480,100,29847270,480.56
20020812,17211,RU0009024277,B,113715000,8275,2,480.55,100,29847271,480.55
20020812,17212,RU0009024277,S,113715000,9218,2,480,100,29847271,480.55
20020812,17213,RU0009024277,B,113715000,8202,2,480.48,150,29847272,480.48
20020812,17214,RU0009024277,S,113715000,9218,2,480,150,29847272,480.48
20020812,17215,RU0009024277,B,113715000,7985,2,480.46,100,29847273,480.46
20020812,17216,RU0009024277,S,113715000,9218,2,480,100,29847273,480.46
20020812,17217,RU0009024277,B,113715000,7955,2,480.45,1247,29847274,480.45
20020812,17218,RU0009024277,S,113715000,9218,2,480,1247,29847274,480.45
20020812,17254,RU0009024277,B,113727000,2937,0,480,1987,,
20020812,17289,RU0009024277,S,113738000,9251,1,482.68,20,,
20020812,17330,RU0009024277,B,113801000,9275,1,479.03,500,,
20020812,17348,RU0009024277,S,113812000,8625,0,482.9,1000,,
20020812,17406,RU0009024277,B,113835000,9312,1,479.1,500,,
20020812,17425,RU0009024277,S,113842000,9322,1,480.45,5,,
20020812,17427,RU0009024277,B,113842000,7955,2,480.45,5,29847303,480.45
20020812,17428,RU0009024277,S,113842000,9322,2,480.45,5,29847303,480.45
20020812,17439,RU0009024277,B,113846000,9329,1,480.46,10,,
20020812,17446,RU0009024277,S,113848000,9334,1,482.99,250,,
20020812,17465,RU0009024277,S,113855000,9344,1,482.98,250,,
20020812,17498,RU0009024277,B,113915000,9365,1,480.47,30,,
20020812,17523,RU0009024277,S,113931000,9209,0,483,3000,,
20020812,17532,RU0009024277,S,113936000,9387,1,484,200,,
20020812,17540,RU0009024277,B,113941000,9394,1,481,2,,
20020812,17561,RU0009024277,S,113957000,8342,0,483.5,960,,
20020812,17564,RU0009024277,S,113957000,9412,1,482.5,400,,
20020812,17568,RU0009024277,B,113958000,9414,1,480.5,100,,
20020812,17635,RU0009024277,B,114036000,7955,0,480.45,248,,
20020812,17664,RU0009024277,S,114052000,9412,0,482.5,400,,
20020812,17665,RU0009024277,S,114052000,9461,1,482.68,960,,
20020812,17759,RU0009024277,S,114119000,4200,0,486.8,400,,
20020812,17798,RU0009024277,B,114127000,9514,1,476,3000,,
20020812,17815,RU0009024277,B,114129000,9520,1,477.1,5,,
20020812,17822,RU0009024277,S,114130000,9525,1,482.67,500,,
20020812,17893,RU0009024277,S,114143000,9556,1,482.69,1252,,
20020812,17894,RU0009024277,B,114143000,9557,1,482.67,50,,
20020812,17895,RU0009024277,B,114143000,9557,2,482.67,50,29847372,482.67
20020812,17896,RU0009024277,S,114143000,9525,2,482.67,50,29847372,482.67
20020812,17971,RU0009024277,S,114157000,9251,0,482.68,20,,
20020812,17973,RU0009024277,S,114157000,9588,1,522,100,,
20020812,18001,RU0009024277,S,114206000,9605,1,482.66,20,,
20020812,18036,RU0009024277,B,114218000,2220,0,469.1,50,,
20020812,18077,RU0009024277,B,114226000,9329,0,480.46,10,,
20020812,18103,RU0009024277,B,114235000,9646,1,480.51,10,,
20020812,18109,RU0009024277,B,114236000,6968,0,479.02,2000,,
20020812,18139,RU0009024277,B,114244000,8067,0,480.42,10,,
20020812,18194,RU0009024277,B,114304000,9688,1,481,2000,,
20020812,18239,RU0009024277,B,114318000,9705,1,479.99,10,,
20020812,18292,RU0009024277,B,114335000,9731,1,481.01,300,,
20020812,18374,RU0009024277,B,114350000,9365,0,480.47,30,,
20020812,18385,RU0009024277,B,114351000,7202,0,480,100,,
20020812,18411,RU0009024277,B,114355000,7691,0,479.05,100,,
20020812,18413,RU0009024277,B,114355000,9767,1,481.02,30,,
20020812,18444,RU0009024277,B,114404000,9781,1,482.66,20,,
20020812,18446,RU0009024277,B,114404000,9781,2,482.66,20,29847481,482.66
20020812,18447,RU0009024277,S,114404000,9605,2,482.66,20,29847481,482.66
20020812,18547,RU0009024277,S,114415000,9812,1,495.5,20,,
20020812,18556,RU0009024277,B,114416000,9688,0,481,2000,,
20020812,18564,RU0009024277,S,114417000,9820,1,482.66,10,,
20020812,18577,RU0009024277,B,114418000,9821,1,481.02,200,,
20020812,18670,RU0009024277,B,114434000,9864,1,482.69,100,,
20020812,18675,RU0009024277,B,114434000,9864,2,482.69,10,29847545,482.66
20020812,18676,RU0009024277,S,114434000,9820,2,482.66,10,29847545,482.66
20020812,18677,RU0009024277,B,114434000,9864,2,482.69,90,29847546,482.67
20020812,18678,RU0009024277,S,114434000,9525,2,482.67,90,29847546,482.67
20020812,18683,RU0009024277,B,114437000,9731,0,481.01,300,,
20020812,18696,RU0009024277,B,114441000,9875,1,482,2000,,
20020812,18700,RU0009024277,B,114442000,9879,1,480,500,,
20020812,18701,RU0009024277,B,114442000,9880,1,482.69,2069,,
20020812,18702,RU0009024277,B,114442000,9880,2,482.69,360,29847547,482.67
20020812,18703,RU0009024277,S,114442000,9525,2,482.67,360,29847547,482.67
20020812,18704,RU0009024277,B,114442000,9880,2,482.69,960,29847548,482.68
20020812,18705,RU0009024277,S,114442000,9461,2,482.68,960,29847548,482.68
20020812,18706,RU0009024277,B,114442000,9880,2,482.69,10,29847549,482.69
20020812,18707,RU0009024277,S,114442000,9137,2,482.69,10,29847549,482.69
20020812,18708,RU0009024277,B,114442000,9880,2,482.69,739,29847550,482.69
20020812,18709,RU0009024277,S,114442000,9556,2,482.69,739,29847550,482.69
20020812,18712,RU0009024277,S,114444000,9556,0,482.69,513,,
20020812,18720,RU0009024277,B,114447000,9275,0,479.03,500,,
20020812,18724,RU0009024277,B,114447000,9890,1,481.05,1500,,
20020812,18747,RU0009024277,B,114450000,9898,1,479.12,500,,
20020812,18765,RU0009024277,B,114454000,9767,0,481.02,30,,
20020812,18788,RU0009024277,S,114457000,9915,1,482.99,340,,
20020812,18794,RU0009024277,B,114458000,9917,1,482.01,20,,
20020812,18811,RU0009024277,B,114502000,9927,1,482.02,20,,
20020812,18839,RU0009024277,B,114508000,9941,1,482.03,2,,
20020812,18842,RU0009024277,B,114508000,9944,1,482.7,70,,
20020812,18845,RU0009024277,B,114508000,9944,2,482.7,70,29847578,482.7
20020812,18846,RU0009024277,S,114508000,8818,2,482.7,70,29847578,482.7
20020812,18860,RU0009024277,B,114512000,9950,1,482.04,2,,
20020812,18881,RU0009024277,B,114516000,9964,1,482.05,2,,
20020812,18907,RU0009024277,S,114521000,4141,0,483.4,200,,
20020812,18910,RU0009024277,B,114522000,9981,1,482.06,2,,
20020812,18939,RU0009024277,B,114528000,8260,0,480,20,,
20020812,18941,RU0009024277,S,114528000,3013,0,483.4,250,,
20020812,18946,RU0009024277,S,114529000,9996,1,484.87,2069,,
20020812,18953,RU0009024277,B,114531000,10001,1,481,20,,
20020812,18961,RU0009024277,S,114534000,4375,0,484.7,250,,
20020812,19008,RU0009024277,S,114539000,4400,0,484.7,250,,
20020812,19020,RU0009024277,B,114542000,9821,0,481.02,200,,
20020812,19046,RU0009024277,S,114545000,4566,0,484.7,200,,
20020812,19088,RU0009024277,B,114547000,10044,1,480.55,150,,
20020812,19093,RU0009024277,S,114549000,4587,0,485.7,200,,
20020812,19134,RU0009024277,B,114557000,10062,1,482.7,70,,
20020812,19135,RU0009024277,B,114557000,10062,2,482.7,70,29847639,482.7
20020812,19136,RU0009024277,S,114557000,8818,2,482.7,70,29847639,482.7
20020812,19171,RU0009024277,B,114600000,10072,1,481.02,20,,
20020812,19225,RU0009024277,B,114609000,9875,0,482,2000,,
20020812,19255,RU0009024277,S,114616000,9915,0,482.99,340,,
20020812,19280,RU0009024277,S,114619000,10121,1,482.97,340,,
20020812,19294,RU0009024277,B,114620000,10122,1,0,2000,,
20020812,19297,RU0009024277,B,114620000,10122,2,0,20,29847679,482.79
20020812,19298,RU0009024277,S,114620000,9123,2,482.79,20,29847679,482.79
20020812,19299,RU0009024277,B,114620000,10122,2,0,10,29847680,482.91
20020812,19300,RU0009024277,S,114620000,8435,2,482.91,10,29847680,482.91
20020812,19301,RU0009024277,B,114620000,10122,2,0,10,29847681,482.92
20020812,19302,RU0009024277,S,114620000,8431,2,482.92,10,29847681,482.92
20020812,19303,RU0009024277,B,114620000,10122,2,0,10,29847682,482.93
20020812,19304,RU0009024277,S,114620000,8425,2,482.93,10,29847682,482.93
20020812,19305,RU0009024277,B,114620000,10122,2,0,10,29847683,482.94
20020812,19306,RU0009024277,S,114620000,8421,2,482.94,10,29847683,482.94
20020812,19307,RU0009024277,B,114620000,10122,2,0,10,29847684,482.95
20020812,19308,RU0009024277,S,114620000,8415,2,482.95,10,29847684,482.95
20020812,19309,RU0009024277,B,114620000,10122,2,0,10,29847685,482.96
20020812,19310,RU0009024277,S,114620000,8412,2,482.96,10,29847685,482.96
20020812,19311,RU0009024277,B,114620000,10122,2,0,10,29847686,482.97
20020812,19312,RU0009024277,S,114620000,8406,2,482.97,10,29847686,482.97
20020812,19313,RU0009024277,B,114620000,10122,2,0,340,29847687,482.97
20020812,19314,RU0009024277,S,114620000,10121,2,482.97,340,29847687,482.97
20020812,19315,RU0009024277,B,114620000,10122,2,0,250,29847688,482.98
20020812,19316,RU0009024277,S,114620000,9344,2,482.98,250,29847688,482.98
20020812,19317,RU0009024277,B,114620000,10122,2,0,10,29847689,482.99
20020812,19318,RU0009024277,S,114620000,5007,2,482.99,10,29847689,482.99
20020812,19319,RU0009024277,B,114620000,10122,2,0,250,29847690,482.99
20020812,19320,RU0009024277,S,114620000,9334,2,482.99,250,29847690,482.99
20020812,19321,RU0009024277,B,114620000,10122,2,0,15,29847691,483.34
20020812,19322,RU0009024277,S,114620000,8386,2,483.34,15,29847691,483.34
20020812,19323,RU0009024277,B,114620000,10122,2,0,50,29847692,483.35
20020812,19324,RU0009024277,S,114620000,8337,2,483.35,50,29847692,483.35
20020812,19325,RU0009024277,B,114620000,10122,2,0,20,29847693,483.39
20020812,19326,RU0009024277,S,114620000,5270,2,483.39,20,29847693,483.39
20020812,19327,RU0009024277,B,114620000,10122,2,0,223,29847694,483.4
20020812,19328,RU0009024277,S,114620000,2935,2,483.4,223,29847694,483.4
20020812,19329,RU0009024277,B,114620000,10122,2,0,15,29847695,483.5
20020812,19330,RU0009024277,S,114620000,2751,2,483.5,15,29847695,483.5
20020812,19331,RU0009024277,B,114620000,10122,2,0,1,29847696,483.5
20020812,19332,RU0009024277,S,114620000,3906,2,483.5,1,29847696,483.5
20020812,19333,RU0009024277,B,114620000,10122,2,0,500,29847697,483.7
20020812,19334,RU0009024277,S,114620000,6380,2,483.7,500,29847697,483.7
20020812,19335,RU0009024277,B,114620000,10122,2,0,4,29847698,483.88
20020812,19336,RU0009024277,S,114620000,8745,2,483.88,4,29847698,483.88
20020812,19337,RU0009024277,B,114620000,10122,2,0,20,29847699,483.9
20020812,19338,RU0009024277,S,114620000,8314,2,483.9,20,29847699,483.9
20020812,19339,RU0009024277,B,114620000,10122,2,0,20,29847700,483.99
20020812,19340,RU0009024277,S,114620000,8310,2,483.99,20,29847700,483.99
20020812,19341,RU0009024277,B,114620000,10122,2,0,192,29847701,484
20020812,19342,RU0009024277,S,114620000,2558,2,484,192,29847701,484
20020812,19349,RU0009024277,B,114622000,9917,0,482.01,20,,
20020812,19372,RU0009024277,B,114627000,10140,1,482.03,2000,,
20020812,19388,RU0009024277,S,114631000,10144,1,483.99,2,,
20020812,19418,RU0009024277,S,114638000,4150,0,485.9,1000,,
20020812,19427,RU0009024277,B,114641000,10167,1,482.05,500,,
20020812,19430,RU0009024277,S,114641000,10170,1,483.99,1000,,
20020812,19431,RU0009024277,S,114641000,10171,1,483.95,30,,
20020812,19453,RU0009024277,S,114646000,10182,1,484,5000,,
20020812,19469,RU0009024277,S,114649000,10171,0,483.95,30,,
20020812,19473,RU0009024277,B,114650000,10191,1,483,2500,,
20020812,19488,RU0009024277,S,114654000,9996,0,484.87,2069,,
20020812,19507,RU0009024277,S,114659000,10182,0,484,5000,,
20020812,19509,RU0009024277,S,114659000,10206,1,483.97,2069,,
20020812,19515,RU0009024277,B,114701000,10140,0,482.03,2000,,
20020812,19544,RU0009024277,S,114704000,10220,1,483.7,250,,
20020812,19548,RU0009024277,S,114705000,10170,0,483.99,1000,,
20020812,19552,RU0009024277,B,114706000,10224,1,483.9,50,,
20020812,19554,RU0009024277,B,114706000,10226,1,480.55,1000,,
20020812,19558,RU0009024277,B,114706000,10224,2,483.9,50,29847736,483.7
20020812,19559,RU0009024277,S,114706000,10220,2,483.7,50,29847736,483.7
20020812,19560,RU0009024277,S,114707000,10228,1,483.95,1000,,
20020812,19607,RU0009024277,S,114720000,10206,0,483.97,2069,,
20020812,19619,RU0009024277,S,114722000,10255,1,483,2069,,
20020812,19620,RU0009024277,B,114722000,10191,2,483,2069,29847746,483
20020812,19621,RU0009024277,S,114722000,10255,2,483,2069,29847746,483
20020812,19682,RU0009024277,B,114734000,10278,1,482.06,20,,
20020812,19712,RU0009024277,S,114745000,10295,1,503.77,11000,,
20020812,19715,RU0009024277,S,114747000,10298,1,485.88,120,,
20020812,19721,RU0009024277,B,114750000,10302,1,481.06,150,,
20020812,19784,RU0009024277,B,114759000,10328,1,480.8,120,,
20020812,19836,RU0009024277,S,114809000,10228,0,483.95,1000,,
20020812,19839,RU0009024277,S,114810000,8292,0,484,5000,,
20020812,19841,RU0009024277,S,114811000,10353,1,483.7,100,,
20020812,19853,RU0009024277,S,114813000,10360,1,483.99,254,,
20020812,19859,RU0009024277,S,114814000,10363,1,484.95,5000,,
20020812,19879,RU0009024277,B,114817000,9879,0,480,500,,
20020812,19907,RU0009024277,B,114822000,10382,1,484,2000,,
20020812,19909,RU0009024277,B,114822000,10382,2,484,200,29847803,483.7
20020812,19910,RU0009024277,S,114822000,10220,2,483.7,200,29847803,483.7
20020812,19911,RU0009024277,B,114822000,10382,2,484,100,29847804,483.7
20020812,19912,RU0009024277,S,114822000,10353,2,483.7,100,29847804,483.7
20020812,19913,RU0009024277,B,114822000,10382,2,484,2,29847805,483.99
20020812,19914,RU0009024277,S,114822000,10144,2,483.99,2,29847805,483.99
20020812,19915,RU0009024277,B,114822000,10382,2,484,254,29847806,483.99
20020812,19916,RU0009024277,S,114822000,10360,2,483.99,254,29847806,483.99
20020812,19917,RU0009024277,B,114822000,10382,2,484,1444,29847807,484
20020812,19918,RU0009024277,S,114822000,2558,2,484,1444,29847807,484
20020812,19928,RU0009024277,S,114827000,2199,0,484.9,100,,
20020812,19951,RU0009024277,S,114832000,10403,1,484,10,,
20020812,19953,RU0009024277,S,114833000,10405,1,486.99,1000,,
20020812,19955,RU0009024277,S,114833000,10407,1,484.8,240,,
20020812,19977,RU0009024277,S,114840000,10423,1,483.99,10,,
20020812,19998,RU0009024277,S,114845000,10434,1,484.9,142,,
20020812,20012,RU0009024277,B,114848000,10440,1,0,50,,
20020812,20013,RU0009024277,B,114848000,10440,2,0,10,29847818,483.99
20020812,20014,RU0009024277,S,114848000,10423,2,483.99,10,29847818,483.99
20020812,20015,RU0009024277,B,114848000,10440,2,0,40,29847819,484
20020812,20016,RU0009024277,S,114848000,2558,2,484,40,29847819,484
20020812,20078,RU0009024277,S,114906000,10463,1,489.99,1000,,
20020812,20128,RU0009024277,B,114921000,10493,1,482.06,10,,
20020812,20135,RU0009024277,B,114923000,10496,1,484,200,,
20020812,20137,RU0009024277,B,114923000,10496,2,484,200,29847842,484
20020812,20138,RU0009024277,S,114923000,2558,2,484,200,29847842,484
20020812,20146,RU0009024277,B,114926000,9394,0,481,2,,
20020812,20178,RU0009024277,B,114931000,10506,1,484,2,,
20020812,20179,RU0009024277,B,114931000,10506,2,484,2,29847856,484
20020812,20180,RU0009024277,S,114931000,2558,2,484,2,29847856,484
20020812,20213,RU0009024277,B,114942000,2759,0,477,5000,,
20020812,20220,RU0009024277,S,114946000,10529,1,483.99,100,,
20020812,20228,RU0009024277,B,114950000,10533,1,482,5000,,
20020812,20252,RU0009024277,S,114957000,10547,1,494,50,,
20020812,20266,RU0009024277,B,114958000,10551,1,482.01,200,,
20020812,20267,RU0009024277,S,114959000,9387,0,484,200,,
20020812,20280,RU0009024277,S,115002000,10558,1,484.45,5,,
20020812,20399,RU0009024277,S,115017000,10591,1,483.5,200,,
20020812,20510,RU0009024277,B,115044000,10551,0,482.01,200,,
20020812,20622,RU0009024277,S,115105000,10405,0,486.99,1000,,
20020812,20644,RU0009024277,B,115108000,10690,1,475,80,,
20020812,20645,RU0009024277,B,115109000,10191,0,483,431,,
20020812,20665,RU0009024277,B,115113000,10702,1,482.01,50,,
20020812,20688,RU0009024277,B,115119000,10713,1,483,200,,
20020812,20770,RU0009024277,B,115135000,10226,0,480.55,1000,,
20020812,20860,RU0009024277,B,115155000,10792,1,483,1000,,
20020812,20884,RU0009024277,B,115157000,10802,1,482,50,,
20020812,20945,RU0009024277,S,115209000,10825,1,483.99,100,,
20020812,20981,RU0009024277,B,115221000,9898,0,479.12,500,,
20020812,21044,RU0009024277,S,115231000,10591,0,483.5,200,,
20020812,21057,RU0009024277,S,115234000,10873,1,484.7,200,,
20020812,21068,RU0009024277,B,115236000,10879,1,484,500,,
20020812,21070,RU0009024277,B,115236000,10879,2,484,100,29848035,483.99
20020812,21071,RU0009024277,S,115236000,10529,2,483.99,100,29848035,483.99
20020812,21072,RU0009024277,B,115236000,10879,2,484,100,29848036,483.99
20020812,21073,RU0009024277,S,115236000,10825,2,483.99,100,29848036,483.99
20020812,21074,RU0009024277,B,115236000,10879,2,484,300,29848037,484
20020812,21075,RU0009024277,S,115236000,2558,2,484,300,29848037,484
20020812,21084,RU0009024277,S,115238000,10884,1,483.98,200,,
20020812,21103,RU0009024277,S,115242000,10896,1,483.97,200,,
20020812,21155,RU0009024277,S,115250000,10917,1,484.7,250,,
20020812,21184,RU0009024277,S,115257000,10928,1,483.9,200,,
20020812,21187,RU0009024277,S,115258000,10884,0,483.98,200,,
20020812,21207,RU0009024277,S,115301000,10939,1,483.9,200,,
20020812,21268,RU0009024277,B,115311000,10970,1,478,15,,
20020812,21270,RU0009024277,S,115312000,4788,0,484.45,20,,
20020812,21292,RU0009024277,S,115316000,10982,1,484.7,50,,
20020812,21300,RU0009024277,S,115317000,10939,0,483.9,200,,
20020812,21347,RU0009024277,B,115322000,10533,0,482,5000,,
20020812,21364,RU0009024277,B,115325000,11005,1,481,5000,,
20020812,21482,RU0009024277,S,115333000,10928,0,483.9,200,,
20020812,21502,RU0009024277,B,115337000,9927,0,482.02,20,,
20020812,21513,RU0009024277,B,115338000,9964,0,482.05,2,,
20020812,21515,RU0009024277,B,115338000,9950,0,482.04,2,,
20020812,21516,RU0009024277,B,115338000,9941,0,482.03,2,,
20020812,21524,RU0009024277,B,115339000,9981,0,482.06,2,,
20020812,21555,RU0009024277,B,115344000,10044,0,480.55,150,,
20020812,21570,RU0009024277,S,115348000,11076,1,483,200,,
20020812,21572,RU0009024277,B,115348000,10713,2,483,200,29848127,483
20020812,21573,RU0009024277,S,115348000,11076,2,483,200,29848127,483
20020812,21576,RU0009024277,B,115349000,10302,0,481.06,150,,
20020812,21581,RU0009024277,S,115350000,10407,0,484.8,240,,
20020812,21582,RU0009024277,B,115350000,10328,0,480.8,120,,
20020812,21584,RU0009024277,S,115351000,10434,0,484.9,142,,
20020812,21607,RU0009024277,S,115358000,10896,0,483.97,200,,
20020812,21630,RU0009024277,S,115404000,11103,1,484.9,240,,
20020812,21644,RU0009024277,B,115409000,10802,0,482,50,,
20020812,21679,RU0009024277,B,115424000,11133,1,482.01,50,,
20020812,21710,RU0009024277,B,115442000,11155,1,481.01,50,,
20020812,21770,RU0009024277,S,115503000,11182,1,484,513,,
20020812,21816,RU0009024277,B,115515000,10702,0,482.01,50,,
20020812,21857,RU0009024277,S,115528000,11226,1,486.7,250,,
20020812,21859,RU0009024277,B,115529000,11228,1,470,100,,
20020812,22024,RU0009024277,S,115557000,11289,1,486.7,200,,
20020812,22033,RU0009024277,S,115559000,11103,0,484.9,240,,
20020812,22064,RU0009024277,S,115604000,11312,1,485.9,240,,
20020812,22220,RU0009024277,B,115619000,11364,1,453,100,,
20020812,22233,RU0009024277,S,115620000,1810,0,484.98,50,,
